Make,Model,Year,Price,Mileage,Body Type,Location,Anomaly_Score,Is_Anomaly
porsche,cayenne,2019,99327,21337,SUV,Abu Dhabi,0.0343706945754938,False
kia,mohave,2016,37528,36814,SUV,Dubai,0.19448003272996334,False
volkswagen,passat,2013,22167,133948,Sedan,Abu Dhabi,0.18525254927983664,False
audi,r8,2016,298078,291252,Soft Top Convertible,Dubai,0.12647134001394933,False
lamborghini,huracan,2006,1309844,51391,Sports Car,Dubai,-0.040713893492159814,True
ferrari,california-t,2014,412848,15508,Hard Top Convertible,Dubai,0.029419260632937427,False
land-rover,lr3,2020,19488,177693,SUV,Dubai,0.19142224654073475,False
alfa-romeo,giulia,2019,143463,220986,Sedan,Dubai,0.1702690840029747,False
bmw,x5,2008,348791,121990,SUV,Dubai,0.15494730051830702,False
toyota,prado,2010,57652,193289,SUV,Sharjah,0.20861989410962273,False
toyota,hiace,2020,88977,267046,Van,Sharjah,0.17119367058345264,False
nissan,quest,2006,29608,262018,Van,Dubai,0.1524135136758032,False
mercedes-benz,gls-class,2006,1205562,19789,SUV,Dubai,0.0009093971265984324,False
maserati,levante,2020,248540,214945,SUV,Dubai,0.041910248716164555,False
mercedes-benz,gle-coupe,2010,564326,161144,Coupe,Dubai,0.13951418310039648,False
land-rover,range-rover-evoque,2018,75153,138837,SUV,Dubai,0.20218818603366795,False
mercedes-benz,gls-class,2021,1465751,196778,SUV,Dubai,0.02740193654135825,False
nissan,patrol,2014,211317,47975,SUV,Dubai,0.17419299030567104,False
hyundai,santa-fe,2023,48030,239551,SUV,Dubai,0.1676661618006881,False
audi,q7,2013,55944,65118,SUV,Dubai,0.2079085785382938,False
mazda,6,2005,14949,161178,Sedan,Dubai,0.1597508153076584,False
lamborghini,huracan,2008,1225197,104648,Soft Top Convertible,Dubai,-0.01639422339879748,True
infiniti,q80,2006,87860,259169,SUV,Dubai,0.14624436181322115,False
jeep,wrangler,2007,86594,53704,SUV,Dubai,0.16135118321889386,False
bmw,7-series,2024,35126,211735,Sedan,Dubai,0.15969406341706804,False
porsche,carrera,2010,218810,257515,Coupe,Dubai,0.04150893717252424,False
porsche,cayenne,2007,28098,221272,SUV,Sharjah,0.02724117389629188,False
mercedes-benz,e-class,2024,41803,159595,Sedan,Dubai,0.16595547874288896,False
jeep,gladiator,2022,176537,88935,Pick Up Truck,Dubai,0.1850586942283795,False
lexus,rx-series,2022,194634,101713,SUV,Dubai,0.1798933166665853,False
toyota,yaris,2006,39395,202616,Sedan,Dubai,0.16285077722005736,False
kia,rio,2023,57066,287597,Hatchback,Dubai,0.12901132586037545,False
mercedes-benz,s-class,2012,698687,111462,Sedan,Dubai,0.11394865524274833,False
toyota,prado,2005,117382,160475,SUV,Dubai,0.1697716573034288,False
nissan,patrol,2012,122955,171036,SUV,Abu Dhabi,0.2122844670377091,False
toyota,corolla,2022,14215,68017,Sedan,Ajman,0.14520044940323418,False
mercedes-benz,c-class,2009,428505,236155,Coupe,Dubai,0.1429025363003646,False
gmc,sierra,2024,212041,200363,Pick Up Truck,Dubai,0.13405175968017408,False
toyota,fj-cruiser,2008,121067,114498,SUV,Abu Dhabi,0.19912293718679858,False
toyota,tundra,2008,286157,61690,SUV,Abu Dhabi,0.1547846303325801,False
nissan,pathfinder,2005,27133,266127,Wagon,Dubai,0.13891614952336673,False
mazda,3,2019,43920,218084,Sedan,Dubai,0.18411271303715337,False
volkswagen,transporter,2024,36066,98597,Van,Dubai,0.13797472070333033,False
volvo,other,2018,46517,184741,Coupe,Dubai,0.20329944775709047,False
opel,insignia,2019,44109,221436,Sedan,Dubai,0.1940266086645911,False
audi,a7,2008,48500,88861,Sedan,Dubai,0.194630729208551,False
maserati,levante,2023,314706,110317,SUV,Dubai,0.026636361522414664,False
toyota,previa,2021,17996,294854,SUV,Dubai,0.12120378498438311,False
lexus,ls-series,2008,133273,38240,Sedan,Sharjah,0.15084781520456475,False
hyundai,sonata,2008,92460,292779,Sedan,Dubai,0.13234382457069516,False
jeep,grand-cherokee,2014,85151,217789,SUV,Dubai,0.20924700115866374,False
mercedes-benz,cl-class,2006,17649,295517,Coupe,Dubai,0.0871325159584283,False
toyota,land-cruiser,2015,96559,90521,SUV,Dubai,0.19068992845123323,False
ford,mustang,2008,77575,138069,Sports Car,Dubai,0.19284067403365357,False
mercedes-benz,glc,2010,125749,230429,SUV,Dubai,0.18590289495199364,False
toyota,rav-4,2015,71155,12562,SUV,Dubai,0.15739147359423455,False
mercedes-benz,s-class,2021,128019,273779,Sedan,Sharjah,0.167355905738795,False
nissan,patrol,2014,95718,20026,SUV,Al Ain,0.15815201128027612,False
nissan,maxima,2014,50333,49029,Sedan,Sharjah,0.201792600563872,False
mercedes-benz,e-class,2021,376090,273401,Sedan,Dubai,0.0909858298302404,False
nissan,patrol,2017,88932,20946,SUV,Dubai,0.18397300411961415,False
mazda,cx-9,2017,16599,93775,SUV,Sharjah,0.20203228805614643,False
toyota,highlander,2009,90825,197495,SUV,Dubai,0.20214685530685828,False
mercedes-benz,s-class,2012,186728,238144,Sedan,Dubai,0.17746379091255043,False
maserati,levante,2020,228768,75394,SUV,Dubai,0.0498379990304757,False
mitsubishi,outlander,2021,26841,15009,Crossover,Dubai,0.15673130895829307,False
mercedes-benz,cls-class,2008,88942,148848,Sedan,Dubai,0.18094119915255175,False
ford,explorer,2010,49636,142016,SUV,Dubai,0.2089181917007646,False
mercedes-benz,g-class,2014,820688,45315,SUV,Dubai,0.09440813046924867,False
ford,mustang,2012,59671,94038,Soft Top Convertible,Dubai,0.20190864216075044,False
land-rover,range-rover,2008,164765,119026,SUV,Dubai,0.16829689939014703,False
toyota,yaris,2023,49661,213444,Sedan,Dubai,0.163765485358061,False
land-rover,range-rover,2020,328822,159848,SUV,Dubai,0.16306151946281822,False
chevrolet,silverado,2007,148628,172761,SUV,Sharjah,0.16386572006478228,False
nissan,rogue,2022,115294,72564,SUV,Sharjah,0.16505092575450386,False
maserati,levante,2017,321214,276430,SUV,Dubai,0.034245459533175926,False
toyota,land-cruiser,2014,204095,140045,SUV,Dubai,0.19076056030343758,False
nissan,altima,2023,55467,42065,Sedan,Sharjah,0.1419070781424595,False
mercedes-benz,glb,2018,332248,140807,SUV,Dubai,0.14352818362059339,False
mitsubishi,xpander,2005,51963,181227,SUV,Dubai,0.15627425158609975,False
toyota,zelas,2024,30801,34791,Coupe,Dubai,0.11887570325845975,False
jeep,grand-cherokee,2006,138164,63021,SUV,Dubai,0.16620703595459685,False
mercedes-benz,g-class,2005,1095213,269779,SUV,Dubai,0.028938394284557356,False
land-rover,range-rover,2018,225160,73993,SUV,Dubai,0.18052292920036522,False
ford,mustang,2010,61962,209545,Coupe,Sharjah,0.195805764451344,False
ford,edge,2023,95710,132664,SUV,Dubai,0.1841827467495712,False
honda,pilot,2017,52445,33089,SUV,Dubai,0.1916921774104116,False
lexus,is-series,2012,159130,226825,Sedan,Dubai,0.19402167874189424,False
bmw,x5,2007,48485,80478,SUV,Dubai,0.1555972554047338,False
nissan,sunny,2023,9321,193683,Sedan,Ajman,0.1500643671658039,False
land-rover,defender,2012,274477,249103,SUV,Dubai,0.15096012936529785,False
porsche,cayenne,2020,84319,152943,SUV,Dubai,0.049543863649394115,False
mercedes-benz,e-class,2016,32523,83119,Sedan,Sharjah,0.20856740402501295,False
kia,carnival,2010,13354,212292,Other,Dubai,0.18912566789115104,False
lexus,rx-series,2010,51775,52282,Crossover,Dubai,0.188084991280131,False
toyota,hilux,2013,37056,215742,Pick Up Truck,Dubai,0.19568968300395811,False
infiniti,q80,2020,134310,85833,Crossover,Dubai,0.18446747259234703,False
nissan,armada,2012,22178,218571,SUV,Abu Dhabi,0.17224196589295188,False
toyota,rush,2019,54236,123354,SUV,Dubai,0.19179788949616539,False
toyota,rav-4,2013,83096,132336,SUV,Dubai,0.20412889134136297,False
mercedes-benz,s-class,2007,818592,209003,Sedan,Dubai,0.09374593030334333,False
mercedes-benz,s-class,2016,137114,143425,Sedan,Dubai,0.19877695558358144,False
porsche,cayenne,2017,97991,139149,Sedan,Dubai,0.061284539490707335,False
mitsubishi,pajero,2015,58576,153575,SUV,Dubai,0.2155160533521383,False
bmw,5-series,2010,16045,51636,Sedan,Sharjah,0.1772282376003913,False
toyota,c-hr,2017,130027,85509,SUV,Dubai,0.19256487813931444,False
jeep,grand-cherokee,2010,23041,277967,SUV,Sharjah,0.16295851506586578,False
nissan,maxima,2011,79180,221891,Sedan,Dubai,0.20140189301242972,False
mercedes-benz,cls-class,2014,22276,195376,Coupe,Dubai,0.18705923741538955,False
toyota,prado,2008,49541,112576,Other,Sharjah,0.19585877784161154,False
jeep,cherokee,2016,171743,52326,SUV,Dubai,0.18610642652179332,False
ferrari,488,2005,1620748,285541,Coupe,Dubai,-0.04724744639141787,True
bmw,7-series,2008,72211,183521,Sedan,Dubai,0.18164530581753224,False
audi,a5,2015,234362,277917,Hatchback,Abu Dhabi,0.13587553687628506,False
porsche,cayman,2023,424336,245037,Sports Car,Dubai,0.006628768857166456,False
cadillac,xts,2021,80010,17572,Sedan,Dubai,0.16260562974123322,False
mercedes-benz,s-class,2016,759625,152398,Sedan,Dubai,0.10384903580812987,False
bmw,x4,2005,185368,116859,SUV,Dubai,0.13126862315824267,False
toyota,pickup,2005,127876,27408,SUV,Al Ain,0.1339887748221839,False
bmw,x5,2021,109313,85220,SUV,Dubai,0.1759904787479204,False
bmw,3-series,2022,95286,35410,Sedan,Dubai,0.10684242601896443,False
hummer,h2,2024,165426,46405,Pick Up Truck,Dubai,0.12389405858039093,False
mercedes-benz,e-class,2014,104610,161188,Sedan,Umm Al Qawain,0.20588858747750538,False
ford,bronco,2022,260540,169855,SUV,Dubai,0.1658713761811636,False
cadillac,ctscatera,2017,31731,255171,Coupe,Abu Dhabi,0.19444662662425993,False
bentley,continental-gt,2017,238798,26937,Soft Top Convertible,Dubai,-0.02845767573047453,True
renault,koleos,2011,37518,291722,SUV,Dubai,0.1385180253543732,False
porsche,panamera,2020,136378,104186,Sedan,Sharjah,0.05074817601322268,False
jeep,other,2017,401324,66047,SUV,Dubai,0.16067815587494644,False
volvo,xc90,2015,127144,113700,SUV,Dubai,0.195408022024479,False
jaguar,xf,2021,39926,167299,Sedan,Dubai,0.2006424618408128,False
jeep,grand-cherokee,2008,69379,269382,SUV,Dubai,0.15824330005242765,False
toyota,land-cruiser,2008,430224,213611,SUV,Dubai,0.14443987630244803,False
mini,cooper,2016,66317,218417,Hatchback,Dubai,0.19864847795011686,False
toyota,hilux,2019,95341,19959,Pick Up Truck,Dubai,0.15860491147590916,False
jeep,grand-cherokee,2015,44194,22065,SUV,Dubai,0.153097020760729,False
chevrolet,tahoe,2022,117200,122471,SUV,Dubai,0.1782565004973926,False
infiniti,q80,2022,111999,212612,SUV,Dubai,0.16552851001715935,False
audi,q8,2019,736651,248994,SUV,Dubai,0.10138492216277728,False
honda,accord,2013,25086,24940,Sedan,Dubai,0.17039546237834202,False
toyota,land-cruiser,2018,219982,33952,SUV,Dubai,0.15758274172499498,False
toyota,hiace,2014,86940,203742,Van,Dubai,0.21509230539111784,False
ford,explorer,2010,105232,299541,SUV,Dubai,0.14995366316766734,False
gmc,yukon,2014,51261,250211,SUV,Abu Dhabi,0.17213847718244485,False
ferrari,488-spider,2011,2083867,214066,Hard Top Convertible,Dubai,-0.023254290360653407,True
bmw,x6,2021,47215,57750,SUV,Dubai,0.15352521827684723,False
mercedes-benz,a-class,2009,89430,265422,Hatchback,Dubai,0.17152524643925854,False
volkswagen,arteon,2005,113604,24171,Sedan,Dubai,0.11258793785426513,False
land-rover,range-rover-sport,2007,231492,266662,SUV,Dubai,0.14327332388950165,False
mercedes-benz,g-class,2010,494160,178057,SUV,Dubai,0.14766945563315315,False
tesla,model-3,2016,225728,235103,Sedan,Abu Dhabi,0.16101310682810827,False
ford,bronco,2023,284211,141293,SUV,Dubai,0.156933322849105,False
nissan,sunny,2022,25085,60252,Sedan,Dubai,0.15227337320245915,False
toyota,prado,2013,77781,242613,SUV,Dubai,0.1834069891719839,False
ferrari,portofino,2010,720442,272801,Hard Top Convertible,Dubai,0.024880461249520258,False
mercedes-benz,e-class,2017,110552,133300,Sedan,Dubai,0.19991715053105602,False
mercedes-benz,gt,2023,259184,233479,Sports Car,Abu Dhabi,0.1391976722491134,False
audi,s5rs5,2022,151880,142140,Coupe,Dubai,0.19105562556956435,False
mercedes-benz,gl-class,2005,46907,167134,SUV,Abu Dhabi,0.13235440671723142,False
toyota,prado,2008,187205,182808,SUV,Dubai,0.1890816288352229,False
mercedes-benz,amg,2008,337062,171292,Sedan,Ajman,0.05580575164765278,False
mercedes-benz,gls-class,2008,999900,167940,SUV,Dubai,0.08186500632783866,False
bmw,7-series,2016,495146,94311,Sedan,Abu Dhabi,0.15028237564846897,False
toyota,yaris,2012,42756,247653,Hatchback,Sharjah,0.14273646564409637,False
infiniti,qx70,2014,128600,277632,SUV,Dubai,0.1803149638334237,False
mercedes-benz,s-class,2022,139303,99564,Sedan,Dubai,0.1724464965075705,False
ford,f-series-pickup,2024,274792,257605,Pick Up Truck,Dubai,0.11183155633282515,False
honda,odyssey,2010,178923,297071,SUV,Abu Dhabi,0.1446236349191522,False
geely,gc6,2022,14569,165599,Sedan,Sharjah,0.15955264863052887,False
lamborghini,huracan,2022,1005180,282095,Coupe,Dubai,-0.03298218091032268,True
lamborghini,huracan,2015,830967,139244,Coupe,Dubai,0.010431141321515569,False
gmc,sierra,2023,104423,261803,SUV,Dubai,0.14228683520148222,False
gmc,yukon,2020,72440,176182,Pick Up Truck,Abu Dhabi,0.18221973793121987,False
mercedes-benz,glc,2020,175913,251126,SUV,Dubai,0.15748853247282785,False
land-rover,discovery-sport,2007,82989,221667,SUV,Dubai,0.17402059340992432,False
porsche,cayenne,2005,33626,57565,SUV,Dubai,0.010322348005692983,False
bmw,x6,2008,41754,18277,SUV,Dubai,0.12815762773455186,False
maserati,other,2020,1176256,18564,Coupe,Dubai,-0.008485471229073727,True
tesla,model-x,2020,315985,195723,SUV,Dubai,0.1373133150628747,False
mercedes-benz,s-class,2009,76768,60640,Sedan,Dubai,0.17055039987669252,False
land-rover,range-rover,2005,207244,113782,SUV,Ajman,0.12685751485824504,False
ford,f-series-pickup,2006,171316,78488,Pick Up Truck,Dubai,0.1659173324951161,False
bmw,x5,2017,42747,17258,SUV,Abu Dhabi,0.14815948756343295,False
mercedes-benz,s-class,2006,305872,195480,Coupe,Dubai,0.13433410834760284,False
rolls-royce,cullinan,2013,2192479,207851,SUV,Dubai,-0.052754758255073364,True
mitsubishi,pajero,2015,68075,141677,SUV,Dubai,0.21636623729399523,False
lamborghini,huracan,2019,1467947,23963,Soft Top Convertible,Dubai,-0.0489736866861864,True
audi,s3rs3,2006,84315,245527,Sedan,Dubai,0.16125432324930705,False
chevrolet,tahoe,2017,124171,220025,SUV,Dubai,0.18581891704533893,False
mercedes-benz,m-class,2019,36354,95291,SUV,Dubai,0.17486917897059379,False
ford,edge,2020,87458,151801,SUV,Dubai,0.19087423528083375,False
mercedes-benz,s-class,2013,668451,246903,Coupe,Dubai,0.12648067479083092,False
nissan,altima,2006,76846,25619,Sedan,Dubai,0.13247238812204443,False
bmw,6-series,2024,28491,143349,Coupe,Dubai,0.1650913629821517,False
nissan,patrol,2006,79236,67317,SUV,Ajman,0.15350881269591088,False
ford,mustang,2006,50404,291868,Sports Car,Abu Dhabi,0.1311176113376542,False
mercedes-benz,g-class,2014,1199184,85922,SUV,Dubai,0.06231140355366849,False
mercedes-benz,cla,2022,91565,110320,Sedan,Dubai,0.17400136844220448,False
morgan,aero-8,2007,821051,118952,Hard Top Convertible,Dubai,0.08229594521357264,False
mercedes-benz,a-class,2009,216534,21946,Sedan,Dubai,0.13090954129207932,False
jeep,wrangler,2019,91630,82354,Hard Top Convertible,Dubai,0.20576848089868865,False
land-rover,range-rover-sport,2006,120195,213531,SUV,Dubai,0.17484440771016124,False
dodge,magnum,2013,16757,72740,Hatchback,Dubai,0.20350965351746014,False
toyota,camry,2007,20329,79289,Sedan,Dubai,0.1610678284943609,False
jaguar,f-pace,2006,176160,212364,SUV,Dubai,0.1452482407825607,False
hyundai,sonata,2024,43838,180662,Sedan,Sharjah,0.14691449027753706,False
land-rover,defender,2017,237452,274668,SUV,Dubai,0.1359833979968087,False
honda,accord,2017,30974,14869,Sedan,Dubai,0.16230158416821072,False
mitsubishi,pajero,2012,89983,131094,SUV,Dubai,0.20976729591019672,False
dodge,ram,2005,459928,185631,Pick Up Truck,Dubai,0.09573894117422233,False
infiniti,q80,2020,51983,251296,SUV,Dubai,0.15780324192274808,False
volvo,xc60,2005,38296,36713,SUV,Dubai,0.12552135138688403,False
mitsubishi,pajero,2017,37165,89417,SUV,Dubai,0.2092890502864156,False
dodge,challenger,2017,62048,292730,Coupe,Dubai,0.16781926561490884,False
nissan,xterra,2019,131499,68708,SUV,Dubai,0.18081264032027228,False
nissan,altima,2019,33623,116726,Sedan,Ajman,0.18821077817330545,False
chevrolet,tahoe,2005,53061,207719,SUV,Sharjah,0.13166207750268205,False
mercedes-benz,gl-class,2006,125003,80084,SUV,Dubai,0.15339256667258128,False
mercedes-benz,c-class,2018,36901,292549,Sedan,Dubai,0.14471589916805372,False
ford,mustang,2021,55513,183723,Coupe,Dubai,0.17545376578127747,False
mercedes-benz,g-class,2016,194509,176028,Wagon,Dubai,0.1916785954467024,False
toyota,prado,2019,121675,108946,SUV,Dubai,0.20193422004281852,False
jeep,grand-cherokee,2013,118790,200803,SUV,Dubai,0.19434368946911312,False
honda,accord,2015,67429,45097,Sedan,Sharjah,0.18969130224583314,False
land-rover,defender,2021,389077,109674,SUV,Abu Dhabi,0.1511233774331457,False
mercedes-benz,e-class,2019,45803,91733,Coupe,Dubai,0.20622788507908962,False
mazda,6,2018,36257,132736,Sedan,Dubai,0.19891116048452967,False
land-rover,range-rover,2020,246412,271911,SUV,Dubai,0.1333004593968291,False
dodge,challenger,2019,78024,54379,Sports Car,Dubai,0.19270890670949803,False
land-rover,range-rover-velar,2021,356697,297888,SUV,Dubai,0.07117640807310888,False
chevrolet,traverse,2005,77069,245422,SUV,Dubai,0.15582890255773557,False
nissan,murano,2013,11200,54035,SUV,Dubai,0.18827007495314324,False
toyota,land-cruiser,2006,455323,77283,SUV,Dubai,0.11288731683595343,False
audi,q8,2018,579920,79856,SUV,Dubai,0.1323564728665434,False
toyota,prado,2013,73715,164359,SUV,Dubai,0.21661546586785718,False
porsche,carrera,2012,940785,188342,Coupe,Dubai,0.024149414651550072,False
mercedes-benz,g-class,2024,888381,59994,SUV,Dubai,0.050454438921211486,False
gmc,acadia,2009,59597,188040,SUV,Dubai,0.2048002394315142,False
mercedes-benz,e-class,2011,48171,57649,Sports Car,Dubai,0.16789903903297715,False
ford,pickup,2009,324053,42821,Pick Up Truck,Dubai,0.14583640012378718,False
mitsubishi,lancer,2023,10609,25538,Sedan,Dubai,0.11481477891003644,False
ford,explorer,2008,170804,149034,SUV,Dubai,0.19244375662874974,False
cadillac,dtsde-ville,2019,98860,219826,Sedan,Dubai,0.17293364534969025,False
kia,sorento,2011,15979,249267,SUV,Dubai,0.18237188883709038,False
porsche,cayenne,2017,283509,120184,SUV,Dubai,0.0622918783441172,False
nissan,patrol,2013,78192,149329,SUV,Al Ain,0.19629706179483075,False
bmw,x6,2024,173243,24861,SUV,Sharjah,0.10352065220622464,False
mercedes-benz,e-class,2006,228369,104940,Sedan,Dubai,0.1338916887855474,False
hyundai,veloster,2008,38568,211007,Hatchback,Sharjah,0.1815056519697743,False
lamborghini,urus,2020,2215352,27606,SUV,Dubai,-0.05298761254622475,True
dodge,charger,2005,148355,223081,Coupe,Sharjah,0.13120302029069258,False
honda,accord,2020,77906,280342,Sedan,Abu Dhabi,0.15920159455167826,False
infiniti,q70,2016,87498,262176,Sedan,Dubai,0.19597372873579338,False
lincoln,aviator,2006,236213,34571,SUV,Dubai,0.13403340318798718,False
chevrolet,trailblazer,2012,64414,64935,SUV,Dubai,0.20554405013840504,False
peugeot,3008,2021,71687,76394,SUV,Dubai,0.18161319986130942,False
renault,duster,2007,34176,208923,SUV,Dubai,0.17049805479834546,False
dodge,charger,2013,109194,260092,Sedan,Dubai,0.17833852739550277,False
jeep,wrangler,2020,136572,69233,SUV,Dubai,0.19695026162223944,False
chevrolet,trax,2017,37246,150640,SUV,Dubai,0.20647947437333375,False
porsche,cayenne,2020,157924,230030,SUV,Dubai,0.0314313987892898,False
mercedes-benz,s-class,2012,254903,157530,Sedan,Dubai,0.18135808933529052,False
toyota,camry,2022,141070,17234,Sedan,Dubai,0.12528695792489097,False
